square_feet,num_bedrooms,num_bathrooms,garage_spaces,year_built,lot_size,distance_to_city_center,price
3682,1,1,0,2019,1.0802026755636012,40.444357163067,636033.4347051913
3317,4,3,1,1960,0.47536060522792273,28.114527270620677,677533.4422991136
3660,5,3,1,1974,1.263524379746985,37.83318054895352,694437.3335943919
1211,1,3,2,1916,1.2588601625069067,33.0011919379339,339358.79970483424
3086,3,3,2,1988,0.2497507590310462,35.16130865016195,529934.7111917359
3148,2,1,2,1900,1.084846779112161,22.54083516302723,570366.6819544979
2217,5,1,1,1911,0.47380874899373987,41.822721993112125,335022.30662585655
4852,3,2,2,1902,0.7274245891197786,22.837072237979815,836265.1075049615
1370,1,1,0,2014,0.6737099784091054,35.5826335676731,280230.5509436204
4074,4,2,2,1972,0.9202664368350922,43.64213939531827,613544.7467033836
770,4,3,1,1982,0.553341428363929,33.12334044621629,150427.4307150379
2043,3,2,1,1918,0.15621824530366163,25.978485822465597,360301.1617767604
1049,4,2,2,2013,1.025342728970663,26.88754074028911,344798.58118836157
4514,2,1,1,1983,1.4428278895869617,35.73198210907457,743220.9456461751
4954,3,2,1,1974,1.018408225425688,5.515924776645886,792386.312297838
2212,3,3,2,1987,0.8324276911185732,32.19118613266471,387106.7062643462
3740,4,1,2,1921,0.28725124114800527,19.371514281072887,595175.0718902446
1862,3,1,0,1900,0.9565078239330591,7.625993660117944,365723.6330567787
1784,1,1,1,1952,0.9360759503003582,45.714070470388634,263748.8869459029
1386,5,3,2,1943,0.9471920302212966,25.383741056020636,259958.08499772652
2758,5,2,0,2006,1.343853954968916,23.39244993707235,517383.7015339645
4882,4,1,1,1909,1.0886640973685102,27.577803309527628,805844.2830405703
2285,2,2,1,1974,1.1859298062484793,31.50465022105203,394786.4669375857
4043,2,3,0,1907,0.5043414041249322,10.537065356029789,735074.7106901547
795,4,3,1,1916,0.44204377099768466,31.649088095772566,174999.2750310364
2553,4,3,2,1969,0.34983232492348015,18.27009521519205,546154.2858327633
3097,3,1,0,2022,1.1786378083048976,36.02236228081369,599735.9323934105
1180,2,1,0,1906,1.062953307748586,38.8214586440495,167616.28310925656
4798,5,2,2,1962,0.5460362546936477,1.366728990545505,862610.0386880746
824,4,2,0,1994,0.25460379945884837,36.100658984987184,166650.5943073743
2791,5,1,2,1936,1.277667593662805,18.2727139863224,633747.8777382678
4922,5,3,2,1967,0.6072030783767673,15.881980162682021,820264.3545134168
1486,2,3,1,1963,0.32513636040348554,19.271987658061928,221502.23150336428
3618,5,1,1,1906,0.25939538743816526,29.20627839175095,619333.0917812911
1260,3,2,1,1915,1.3835358031852951,6.61275708842635,347705.57301135047
4193,3,3,1,1988,0.23873672153440023,35.21427673777806,630666.9822596081
1536,2,1,1,1999,0.5715265046152783,22.813187311621775,248275.37290961738
1406,3,2,2,1998,0.9666776748632426,8.832055362622954,306183.0719546258
864,4,2,0,1913,0.6417106546187861,25.95959399605984,226708.37454521164
3913,2,3,0,2021,0.7423176762756133,29.130731219587915,743792.1139036646
1569,5,3,1,1935,1.2138015910528577,17.96819889331906,467744.29321605805
4869,4,3,2,2016,1.498889996729614,45.0820535831747,833837.4317096728
2755,2,3,2,1972,0.7274657838255896,35.16420613922145,381333.5553797813
4186,5,2,2,1910,0.5992991226062435,33.40474744673896,651309.2189496042
4719,5,1,0,1900,0.639806212790939,3.6138712701501525,792234.6382247502
3581,5,2,2,1908,0.5852074226467346,25.579854306090343,633500.5525208854
3758,5,3,1,1924,0.7369684882903801,42.68858448741848,655069.4002010897
2607,5,1,2,2003,0.533006825917263,33.74674364760402,520824.86616869475
3433,2,2,1,1914,0.7207939751232368,12.409598042508938,647657.9610595799
3329,3,1,0,1957,1.4209129127017963,43.19965122398782,456169.3540391488
941,5,2,0,1923,0.4650091721880236,19.107569504253743,138820.6065433472
2059,4,1,2,1971,0.9952183444839968,45.83599286265668,371285.3283259519
2241,2,2,0,2015,0.7560536817898406,26.101048455067712,377749.57178358466
1125,1,2,0,1992,1.1119747107796463,39.54395504922238,140091.97271053592
4363,3,3,2,1970,0.7348234841396679,30.985730222898574,696313.5961642325
2190,4,2,0,1945,0.2827863703688358,15.277739959342352,432740.99294523953
3281,5,3,1,1917,1.315007166751225,33.03718642662911,594254.3232176807
590,2,2,2,1966,1.0298622509183608,1.4687501224726596,273376.25776800426
3506,2,1,1,1962,0.8125127078612986,41.92490094317646,556381.278917423
4802,5,1,0,2010,1.2550713938113787,48.325685808092146,698654.2968760789
1588,4,3,2,1923,1.4654691088627199,11.145185375609312,348562.50201762957
1680,2,2,1,1983,0.6436290842461964,44.29819901066384,243972.32144609807
2401,3,3,2,1930,0.5619387370394132,9.22393222345904,488054.56041046605
4990,4,1,1,1989,1.1427087480554228,25.082596235263026,782536.7149226909
686,5,2,1,2022,0.7091780165857697,15.33728394510297,262748.44299248495
2097,4,3,2,1937,0.17436486512291477,10.39992352761186,332816.09555276035
3908,4,1,1,2023,0.5639016393029137,38.0286823752893,542106.6245381554
4247,1,1,2,2010,1.222516553814103,40.523543063902544,687968.2923414889
3170,5,2,0,2009,1.07470656388959,42.09224280921667,497125.72591219726
739,3,2,1,1942,1.3011233883480624,1.415498362149353,221325.53585904808
3080,5,2,1,1907,0.26260846775075314,42.54426002829678,551447.2561518764
4736,1,3,1,1995,0.4036863398444633,3.5211810830656693,736902.9771998022
638,5,3,1,1971,0.36136613610679674,22.972370922917218,243006.080547408
3006,5,2,0,1904,1.4584325931338051,9.588832968916774,581465.7714694423
4665,3,2,2,1979,0.2949403956831906,45.429029037140495,706279.6533841016
4980,1,2,2,1926,0.916998580700594,29.25922880886828,779157.3365335108
2745,5,1,2,1962,0.9677247179124949,23.95429813472727,545550.7278951337
4800,5,2,0,2002,0.947395458426996,22.764694905920138,841351.3843148826
2249,2,3,0,1964,1.0529114080416304,20.81754122986144,375574.501003756
1067,5,1,2,1962,0.7516863863540921,24.222599726357288,281178.87892771617
1381,3,2,2,1904,0.17134800899841574,28.715650541329534,245923.14499976073
1139,2,3,0,1966,1.066792358656791,41.03636485352673,246045.96013424674
4461,1,1,0,2008,0.4576020548892214,12.646412457727099,674068.9969747964
4920,4,1,1,1951,0.16001430778964204,40.41433997151915,740690.4066038538
2835,3,3,2,1980,0.29618967291874804,41.69376668041156,362932.48551132716
4821,1,3,2,1996,0.46646842349713125,42.711424159082995,792003.7334920297
3485,2,1,2,1982,0.677037380572414,47.13692968403425,570851.6372268457
1059,4,3,2,1903,1.2989191173252645,47.87274023211657,177847.17924682057
1213,1,1,2,1976,0.8279287086743383,6.2883316339802615,342297.2122205542
4488,3,1,1,1950,0.7343525194535894,44.007840270430485,636425.4714908766
756,2,1,0,2013,0.3273238114242126,42.42785740552841,139750.7471229499
1076,3,1,1,1942,1.4409309413756966,19.49286094522553,312518.5113953385
537,3,2,1,1954,1.3673480961800364,34.87643553296784,146060.50321360384
2572,2,3,2,1989,1.2333119836399684,46.40868761171728,437817.65148241806
960,5,2,1,1940,0.5185692809732552,5.4754106937447755,282470.5410798334
1940,3,2,1,1930,0.8643600552322878,18.37149840310915,393980.5600096445
4978,2,2,2,2022,0.6138281489403664,48.72640581854931,807407.7419545002
2332,3,2,1,1934,0.6342255112172361,27.86097114070505,359770.03718920716
3899,5,1,1,1979,0.1545904658575511,5.4968158409671615,661720.2870833252
932,2,1,0,1956,0.2530646444372818,48.09084452663733,151831.920564947
4651,1,1,2,1923,1.4436947399546722,45.234243275946426,753741.500434561
2251,1,1,2,1952,0.9346215393724077,40.51511120099221,380112.083335449
2547,1,2,1,1929,0.059148931933940024,39.885014086041004,343615.5750603944
3340,4,1,2,2022,1.2233196386532832,24.812058845609624,515262.0085319446
756,3,2,0,2023,0.1762103479213804,43.88711324315174,77314.79997652289
1171,3,1,1,2017,1.0768258492528133,15.978888169026712,269297.6824185131
989,2,3,0,1980,0.9502310813581717,18.570290302890463,275543.8854047653
4214,4,3,1,1976,0.14127932787012687,11.584710484590985,680050.5714356778
2596,3,3,1,2001,0.8198617973831022,20.753309961328764,484599.49818019406
2182,2,3,2,2020,0.11878119680237646,12.448821830233406,401247.98041664495
4911,5,1,2,1906,0.1433651369506008,17.651452193082783,867655.8587124886
2960,3,3,1,1908,0.12420931530060364,34.828512085586844,519062.52316062537
4412,3,3,0,1920,0.42038979358271433,22.074914528339455,719471.587344195
2475,5,2,1,1929,1.212565459035629,38.61531842129454,483753.9679310481
3716,5,3,1,2000,0.5755593632903231,24.471110483932442,692237.8668728523
1889,3,1,1,2000,0.9773304570141769,7.821989098128333,360326.40891385905
4356,5,2,0,1921,0.23103106846751376,37.362730036814064,749168.6640057205
2084,2,1,2,1946,1.4026538789185035,4.230558706633604,439864.74141268193
3463,3,2,2,1961,0.7811491243750354,47.1796793479277,519987.5886355877
1476,3,1,0,1930,0.08566260318945124,42.208475486202204,179748.10374541752
3864,1,3,2,1903,0.829239662179269,48.19159403485111,598708.9374166812
545,3,2,1,1909,0.31756868250928366,13.183952154113326,244161.0693120732
1693,1,3,2,1929,0.3339338103496104,24.58006848389303,275976.6523913244
3842,5,1,2,1993,0.920543030425309,10.459146751869051,704705.7532816088
746,5,1,0,2004,0.3782560694784933,21.700881194332723,202308.75220484077
3719,2,2,0,1906,0.3602725535785226,12.940754466526911,537224.5014100206
4825,1,1,1,1914,0.8343917654297686,42.78562056782045,696044.3166987012
1291,3,1,1,1918,0.391416204560564,6.9575021369037655,316537.5799633537
1136,1,2,2,1973,0.210243276831662,12.029644157974838,218262.46766163994
4275,5,3,0,1938,0.641972527274343,13.939882752856823,791131.3031143782
2921,5,2,0,1990,0.12539773538161758,37.17129805817646,393679.86827080895
1588,2,1,1,1902,1.362718479037876,31.888210778564247,312585.4559300743
4683,5,1,2,1998,0.7047292531054472,7.6769692266048954,771672.9445961409
3659,1,2,2,1951,0.06898729582602617,30.676606345558486,599224.421640316
1212,3,2,0,2023,0.3757455222409588,42.47511139841482,199579.11610362586
4144,3,3,0,1981,1.4388358791522102,23.158964767405486,783013.4523865612
4390,1,1,0,1987,0.7697668069481588,30.97976966225526,691142.0793487746
3086,2,1,0,1912,0.5703900205550977,27.066753651533624,516508.93330252107
4809,3,3,1,1943,0.5069116861880129,18.533147461738785,817116.7208603966
2608,1,2,1,1980,0.6546074449359708,1.126076088065492,504666.8833754787
4114,1,2,0,2021,0.3570583854707696,10.128412176350661,773424.3027549433
1742,5,3,2,1916,1.1362342258959681,47.41086875798315,343970.7493087561
2559,5,2,1,1974,0.7870425371525942,18.3776532149701,471915.11094415485
3986,2,3,0,1916,1.139578824641092,15.559094647230317,675678.6199055861
4832,2,2,0,1951,0.41885349171846287,31.081099255999163,660615.8512520378
4310,2,2,2,1948,0.052106016427956287,45.286030310535295,624995.5327566565
4400,1,2,2,1982,1.4510320521684623,15.820640248675826,707595.2700742746
3105,1,3,0,1970,0.7924958417601019,11.931367925259295,506289.06866047357
3534,5,3,1,1918,0.16562190483412026,45.19616507390059,496064.97952911037
4707,3,3,1,2023,0.20043927430407044,38.90180559781001,827454.6768982777
4551,2,1,2,1933,0.6802833027349516,35.427171834170004,798876.8797980635
3863,4,1,1,1992,1.0581331246365981,28.302403056763637,646762.2360712085
4521,2,3,1,1929,0.6251306727116602,21.852138244409943,692528.8248854515
2345,5,1,1,2005,1.239221120440633,32.25474253637325,420718.3510144848
882,1,1,0,1928,0.5271362475753149,11.628530076221203,224933.40440612513
4612,5,2,0,2001,0.11612782809773708,41.05039742899386,665951.6958953504
4310,5,2,1,1947,0.06202218786520971,21.403384984698068,737689.1488691984
2396,5,2,0,1907,1.2961942252280807,37.98226572956294,374204.7947440912
2009,4,1,2,1967,1.4774703000620748,40.77251423742093,422995.4884880309
4712,4,1,1,1991,0.24255833556935158,4.691114090042749,877643.7343697404
2078,2,3,1,1951,0.1399591094420714,34.097052831013904,412512.75727286946
1379,1,1,2,1974,1.3758910768401356,15.834854569477809,241772.13203495299
2662,5,1,1,1981,0.19609677934138386,18.580964260271983,456826.1520181023
2072,3,3,1,1984,0.3811860718010219,36.93856127864904,405295.34074281575
2148,2,3,1,2010,1.2123882817850387,47.91250737121674,353163.28376332135
1859,2,3,2,1957,1.497077268813257,40.37954000817783,380439.17500334384
4931,5,2,0,2011,0.754720139667791,15.293149405745345,830891.8433333109
3469,2,3,0,1960,0.35561764408153984,35.68458214060678,479936.7630239671
4460,5,2,1,1939,1.2791911239489586,17.05995547717627,723207.6831551102
4311,2,1,0,1995,0.6217516879150329,22.540069539594715,693468.8173311934
4742,1,1,1,1916,0.445331296363414,7.029621479199813,761850.9575801973
4717,2,2,2,1997,0.7611040078345949,41.88023278858283,817183.3720954864
580,2,2,2,1980,1.2909074919008756,32.69805314083551,146944.7554267621
3232,3,2,1,1914,0.38785118681459774,43.285371915202724,440608.0071595425
3209,1,1,1,1983,0.6645600969683754,11.95187389805158,589382.8900131328
2922,1,1,1,2002,0.6941533463691296,7.337160085260747,501792.3790675857
4141,1,3,0,1910,1.2575081449547918,40.95729248934478,561037.0805673393
1167,2,3,2,1982,1.0302075204138117,44.06985606638785,251690.77134646432
2996,4,1,1,1995,1.1817055969018506,9.424408215711523,537752.4978542641
3999,2,3,0,1987,1.0554093879351392,32.45298439876607,570664.8509548558
3998,5,3,1,1969,0.9093800623892945,9.088089208899792,759902.8356967561
1944,3,2,2,1981,0.24199337178178332,1.7123920929987015,374279.52121690504
1845,1,1,2,2004,1.257776324941514,27.574194471789927,400106.935636956
1689,5,2,2,2020,0.9305541327634566,47.56584500272228,321439.8796626223
958,5,1,1,1947,1.0666988458793485,29.93420537883479,206138.38442880067
1712,4,1,2,1912,1.179184576982885,22.02729086841155,461702.9898285106
1411,1,2,1,2018,0.5019647890031002,14.820533539180177,295069.9017685052
1525,2,1,0,1925,0.6841059021362942,14.792462771696522,264547.0248576153
2911,1,2,0,1907,0.8348714697774154,13.890829681946984,495312.7984293802
571,3,2,0,1925,0.5470925838591996,11.248995907340168,164290.63624090664
3185,1,1,1,2012,0.42487839340863026,4.259941765108328,647182.679138841
1693,5,1,2,1913,1.1764074700775826,38.097119403562104,303733.3200255096
2348,5,2,2,2017,1.1429115064209718,16.452472152023454,512211.4294199133
2884,2,3,1,1940,1.2561089665414114,8.64709444382396,535291.1462283221
2522,2,3,0,1905,1.0602077437755408,30.605696674783456,465008.05969427165
4241,2,1,0,1915,0.5020045864233718,46.783487749020644,633610.8614971583
1798,3,1,1,1998,0.5241532860498268,34.735884068396395,290609.08793596865
4602,1,3,2,1933,0.8153015591584687,10.398109006177767,784324.568907636
1404,4,1,2,1939,1.2616134130190346,21.292041413522046,338890.10829475126
3526,1,1,2,1990,0.5521250877393697,41.43295669614688,501354.22351911
2528,2,3,2,1999,1.1606115519218168,3.4814306159654356,554508.8860341555
3120,3,1,0,1911,0.49325425637886317,17.4919606666232,469447.78590290225
3146,1,3,2,1900,0.5408618051812591,20.00394647130399,592279.0767416562
2789,5,3,1,2019,1.140930534947492,23.17858007385877,600365.9930595665
4372,1,3,2,1928,1.0339342494937687,28.373714859343504,649640.417862504
1985,5,1,0,1980,0.35193115259300006,25.190480218819086,377993.6487820126
3651,1,2,2,1981,1.2491807858927155,8.971263485868159,650510.8304399321
1940,1,2,2,1948,1.1876850910748302,21.430045467378655,352848.2643917126
1265,1,2,1,2019,1.2062562310193718,19.08209332959791,273442.9999715801
4979,2,1,2,1915,0.7320092093688834,46.53675691142694,768478.6725835392
2938,5,1,2,1998,0.5265274534885572,37.398279975600985,428841.6027292032
4592,3,1,1,1908,1.2821836178757409,43.43795945460092,621287.2230169317
1649,4,1,1,1958,0.902908800721881,35.7726150655519,371617.82380385883
4065,5,2,1,2007,1.3999201272448907,3.7868067056105192,766992.164638534
4642,2,3,1,1938,0.4180491979703468,24.228841444040928,746952.0332259124
2472,5,1,0,1937,1.464658593769088,39.121166276416744,382515.4165761534
3166,3,1,2,2006,0.59986616185712,29.980594002040608,529714.1165099965
963,5,1,2,1905,0.6074841207813689,38.16866627593533,145830.90824597853
4718,2,3,0,1989,0.396284141578915,48.134774732632565,697689.0353712706
2681,2,2,1,1980,1.4492867697505194,13.121937883095882,496786.1773426648
2142,4,1,2,1987,0.10758564431803483,49.186070794863966,327870.24841133785
4388,3,2,1,1973,0.7363685652247794,6.905986712338435,765637.2724679323
1340,4,1,1,1995,0.5799483100030958,46.08158732292984,225614.25248265648
3154,1,2,0,1958,0.28093179107887856,10.466304386517026,561480.7166609204
4618,2,1,0,1902,1.0842029907396669,36.25000420046582,760859.3714417777
1065,4,2,1,1918,1.3525655906619858,39.38151192998809,225758.28148600363
1464,2,1,2,1998,0.40317541617315583,40.7457141164153,213941.6083827124
2782,2,1,1,1926,0.7715999797716764,22.448039690397334,476021.9656257796
1495,1,2,2,1924,0.8884102481625878,9.299216602179063,292305.16042932053
1687,2,2,1,1984,0.6162089605942177,40.00563075898222,310384.55844692094
4811,4,3,1,1965,1.3862302889076252,32.57840080380018,720347.1774842495
3754,3,3,2,1983,0.7191984828888277,13.637301211678079,674254.465533386
1156,5,3,0,1922,1.475031347836049,20.23667834379944,337855.77478676575
3482,4,3,0,2023,0.47804746408108445,15.583378101283946,635872.2410094867
1613,1,2,1,1962,0.1562085846210331,45.824763601911904,311054.6447911842
4906,5,3,2,1957,0.8837025343125475,40.38136855012948,738463.821772768
1056,2,1,0,1996,1.2438430846210533,44.2440001529336,139232.49053031113
3519,4,2,2,1949,0.6131675785495854,3.5284055905068272,632642.0430047421
2804,5,1,0,1907,0.318393351327791,33.39008298015466,455334.58071012923
3080,4,3,2,2019,1.1204480015493388,14.112539637941124,656883.711280367
551,2,3,1,1950,0.44278339828213703,37.66170642490378,87873.50527563404
1861,4,3,2,2000,1.1661196550982387,44.66332280008398,307198.6413066767
1694,1,2,1,2019,0.4303661788072232,38.530245136779655,241955.9468561183
4519,5,1,0,1941,0.8580679461285609,45.63201084061673,710712.9802937445
3638,5,1,2,1993,1.3371318548456066,20.537554305850556,644540.983718873
2148,5,2,0,1962,0.34669475411028006,31.583905529050018,364846.2065695141
1171,4,3,0,1930,1.240006979547487,24.267921011865553,196157.1133498716
1277,2,3,1,2004,0.4348730243778068,41.67386099979417,290377.0717444071
2779,4,2,2,1958,1.0079640777541894,28.590266234022927,534559.6599250633
3522,4,1,1,1981,0.403383555741155,35.78352992956124,580792.6843554401
